PLAYER,YEAR,AGE,GP,W,L,MP,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_MR,PCT_PTS_3PT,PCT_PTS_FSTBRK,PCT_PTS_FT,PCT_PTS_OFF_TOS,PCT_PTS_INTHEPT,PCT_2PTGFM_ASSTD,PCT_2PTGFM_UNASSTD,PCT_3PTGFM_ASSTD,PCT_3PTGFM_UNASSTD,PCT_FGM_ASSTD,PCT_FGM_UNASSTD
Tony Parker,2018,36,55.00,32.00,23.00,19.50,90.50,9.50,79.80,26.10,7.10,14.70,13.10,14.50,53.70,28.60,71.40,90.00,10.00,32.00,68.00
Tony Parker,2019,37,56.00,30.00,26.00,17.90,89.00,11.00,75.50,24.90,7.40,7.70,17.20,11.30,50.60,14.50,85.50,100.00,0.00,19.70,80.30
Tony Snell,2014,22,77.00,46.00,31.00,16.00,47.00,53.00,41.60,15.60,49.40,13.90,9.00,13.90,26.00,56.90,43.10,100.00,0.00,76.00,24.00
Tony Snell,2015,23,72.00,43.00,29.00,19.60,46.90,53.10,39.50,7.80,50.30,9.00,10.10,18.60,31.70,53.50,46.50,93.20,6.80,71.70,28.30
Tony Snell,2016,24,64.00,33.00,31.00,20.30,54.30,45.70,41.40,13.00,49.70,14.80,8.90,15.40,28.40,45.70,54.30,94.60,5.40,67.50,32.50
Tony Snell,2017,25,80.00,42.00,38.00,29.20,34.40,65.60,29.90,8.20,63.30,11.00,6.90,17.90,21.70,65.70,34.30,99.30,0.70,85.40,14.60
Tony Snell,2018,26,75.00,42.00,33.00,27.40,36.90,63.10,29.80,7.00,62.80,13.60,7.40,22.30,22.90,62.30,37.70,100.00,0.00,84.30,15.70
Tony Snell,2019,27,74.00,55.00,19.00,17.60,43.50,56.50,36.90,3.60,54.70,17.10,8.30,16.00,33.30,73.20,26.80,93.80,6.20,83.40,16.60
Tony Wroten,2014,21,72.00,18.00,54.00,24.50,76.70,23.30,65.00,1.50,12.80,25.80,22.30,23.40,63.50,38.00,62.00,65.00,35.00,41.20,58.80
Tony Wroten,2015,22,30.00,4.00,26.00,29.80,67.30,32.70,54.40,0.00,21.90,28.00,23.70,24.70,54.40,37.00,63.00,70.30,29.70,44.00,56.00
Tony Wroten,2016,23,8.00,0.00,8.00,18.00,73.80,26.20,56.70,3.00,13.40,23.90,29.90,19.40,53.70,15.80,84.20,100.00,0.00,27.30,72.70
Tornike Shengelia,2014,22,26.00,14.00,12.00,6.00,78.60,21.40,89.70,0.00,0.00,6.90,10.30,10.30,89.70,38.50,61.50,0.00,0.00,38.50,61.50
Torrey Craig,2018,27,39.00,22.00,17.00,16.10,57.70,42.30,55.20,6.10,31.30,9.20,13.50,9.80,49.10,64.40,35.60,100.00,0.00,74.20,25.80
Torrey Craig,2019,28,75.00,50.00,25.00,20.00,48.10,51.90,46.00,2.80,42.60,21.60,11.40,19.80,43.30,69.70,30.30,93.40,6.60,78.80,21.30
Toure' Murry,2014,24,51.00,26.00,25.00,7.30,90.70,9.30,72.90,30.00,10.70,22.90,16.40,23.60,42.90,35.30,64.70,60.00,40.00,37.50,62.50
Toure' Murry,2015,25,5.00,3.00,2.00,3.60,100.00,0.00,66.70,0.00,0.00,66.70,33.30,66.70,66.70,50.00,50.00,0.00,0.00,50.00,50.00
Trae Young,2019,20,81.00,29.00,52.00,30.90,61.60,38.40,47.60,6.20,30.20,15.90,22.10,12.70,41.40,21.10,78.90,42.30,57.70,27.40,72.60
Travis Outlaw,2014,29,63.00,22.00,41.00,16.90,64.10,35.90,51.90,29.70,35.90,6.70,12.20,12.20,22.20,49.40,50.60,92.70,7.30,63.10,36.90
Travis Wear,2015,24,51.00,7.00,44.00,13.20,85.60,14.40,73.40,49.20,16.60,6.00,10.10,17.10,24.10,49.30,50.70,81.80,18.20,53.60,46.40
Travis Wear,2018,27,17.00,7.00,10.00,13.40,34.70,65.30,21.30,16.00,68.00,5.30,10.70,16.00,5.30,62.50,37.50,94.10,5.90,84.00,16.00
Treveon Graham,2017,23,27.00,10.00,17.00,7.00,62.50,37.50,35.10,3.50,47.40,12.30,17.50,12.30,31.60,60.00,40.00,100.00,0.00,78.90,21.10
Treveon Graham,2018,24,63.00,28.00,35.00,16.70,56.10,43.90,41.00,8.80,44.00,13.90,15.00,20.50,32.20,60.70,39.30,97.50,2.50,76.00,24.00
Treveon Graham,2019,25,35.00,19.00,16.00,20.40,33.00,67.00,28.30,5.40,62.00,7.10,9.80,6.00,22.80,65.40,34.60,100.00,0.00,85.90,14.10
Trevon Duval,2019,20,3.00,2.00,1.00,1.90,66.70,33.30,40.00,0.00,60.00,0.00,0.00,40.00,40.00,100.00,0.00,100.00,0.00,100.00,0.00
Trevor Ariza,2014,28,77.00,41.00,36.00,35.40,48.20,51.80,37.80,9.40,48.80,20.40,13.50,17.90,28.40,58.90,41.10,96.10,3.90,76.10,23.90
Trevor Ariza,2015,29,82.00,56.00,26.00,35.70,39.00,61.00,32.80,5.90,55.50,25.20,11.60,23.00,26.90,58.10,41.90,93.30,6.70,76.80,23.20
Trevor Ariza,2016,31,81.00,40.00,41.00,35.30,41.90,58.10,33.60,5.10,54.10,22.20,12.30,22.80,28.50,59.90,40.10,91.40,8.60,76.20,23.80
Trevor Ariza,2017,32,80.00,53.00,27.00,34.70,30.50,69.50,28.80,2.10,61.20,21.80,9.90,21.00,26.70,61.50,38.50,95.80,4.20,81.60,18.40
Trevor Ariza,2018,33,67.00,51.00,16.00,33.90,29.00,71.00,25.10,0.30,65.20,23.80,9.70,21.20,24.80,59.20,40.80,95.30,4.70,82.10,17.90
Trevor Ariza,2019,33,69.00,22.00,47.00,34.00,41.00,59.00,34.50,3.70,50.40,18.20,15.10,19.90,30.80,61.70,38.30,91.70,8.30,76.50,23.50
Trevor Booker,2014,26,72.00,36.00,36.00,21.60,99.50,0.50,90.40,20.40,0.00,12.80,9.60,14.90,70.10,63.50,36.50,0.00,0.00,63.50,36.50
Trevor Booker,2015,27,79.00,37.00,42.00,19.80,81.90,18.10,69.50,13.40,15.30,12.90,15.20,16.40,56.10,56.90,43.10,93.10,6.90,61.50,38.50
Trevor Booker,2016,28,79.00,39.00,40.00,20.70,89.40,10.60,76.90,3.90,7.80,13.00,15.30,15.60,73.00,59.60,40.40,100.00,0.00,62.10,37.90
Trevor Booker,2017,29,71.00,18.00,53.00,24.70,86.80,13.20,79.00,8.20,10.60,13.80,10.40,15.10,70.80,45.00,55.00,84.00,16.00,48.20,51.80
Trevor Booker,2018,30,68.00,36.00,32.00,17.00,90.40,9.60,79.00,5.60,5.60,11.40,15.40,17.10,73.40,59.80,40.20,100.00,0.00,61.60,38.40
Trey Burke,2014,21,70.00,24.00,46.00,32.30,62.50,37.50,51.40,26.40,37.20,16.90,11.40,13.00,25.00,27.00,73.00,84.70,15.30,45.70,54.30
Trey Burke,2015,22,76.00,35.00,41.00,30.10,61.20,38.80,50.60,24.70,38.20,10.90,11.20,15.20,25.90,21.10,78.90,89.50,10.50,44.10,55.90
Trey Burke,2016,23,64.00,31.00,33.00,21.30,59.60,40.40,51.30,24.40,38.90,9.90,9.90,16.50,26.80,14.40,85.60,90.90,9.10,40.10,59.90
Trey Burke,2017,24,57.00,35.00,22.00,12.30,72.50,27.50,59.60,37.20,32.60,9.80,7.70,13.00,22.50,21.20,78.80,80.60,19.40,37.10,62.90
Trey Burke,2018,25,36.00,10.00,26.00,21.80,72.70,27.30,67.20,38.60,24.70,9.30,8.00,12.80,28.60,22.60,77.40,78.90,21.10,33.70,66.30
Trey Burke,2019,26,58.00,16.00,42.00,19.40,71.00,29.00,57.10,19.70,26.60,9.80,16.30,14.30,37.40,13.90,86.10,66.10,33.90,26.30,73.70
Trey Lyles,2016,20,80.00,38.00,42.00,17.30,70.60,29.40,58.20,18.90,30.10,6.80,11.70,17.00,39.30,58.50,41.50,95.90,4.10,68.10,31.90
Trey Lyles,2017,21,71.00,43.00,28.00,16.30,53.50,46.50,42.70,9.50,44.30,7.00,13.00,15.50,33.20,40.40,59.60,95.40,4.60,62.90,37.10
Trey Lyles,2018,22,73.00,41.00,32.00,19.10,60.40,39.60,51.70,6.40,34.40,6.10,14.00,14.10,45.30,64.20,35.80,98.80,1.20,74.80,25.20
Trey Lyles,2019,23,64.00,42.00,22.00,17.50,59.60,40.40,57.10,8.10,28.00,11.40,14.80,15.80,49.10,62.20,37.80,94.10,5.90,70.00,30.00
Trey McKinney-Jones,2018,27,1.00,1.00,0.00,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tristan Thompson,2014,23,82.00,33.00,49.00,31.60,99.90,0.10,75.50,10.00,0.00,9.10,24.50,17.60,65.60,65.00,35.00,0.00,0.00,65.00,35.00
Tristan Thompson,2015,24,82.00,53.00,29.00,26.80,100.00,0.00,77.10,3.80,0.00,9.10,22.90,14.30,73.30,71.50,28.50,0.00,0.00,71.50,28.50
Tristan Thompson,2016,25,82.00,57.00,25.00,27.70,100.00,0.00,76.80,1.60,0.00,6.50,23.20,14.20,75.30,70.00,30.00,0.00,0.00,70.00,30.00
Tristan Thompson,2017,26,78.00,50.00,28.00,30.00,99.30,0.70,83.20,2.20,0.00,9.70,16.80,12.10,81.00,71.00,29.00,0.00,0.00,71.00,29.00
Tristan Thompson,2018,27,53.00,27.00,26.00,20.20,100.00,0.00,86.00,3.30,0.00,10.10,14.00,7.80,82.70,71.20,28.80,0.00,0.00,71.20,28.80
Tristan Thompson,2019,28,43.00,8.00,35.00,27.90,100.00,0.00,85.50,5.10,0.00,4.50,14.50,13.60,80.40,50.20,49.80,0.00,0.00,50.20,49.80
Troy Brown Jr.,2019,19,52.00,20.00,32.00,14.00,70.50,29.50,60.50,11.30,26.60,15.30,12.90,19.40,49.20,60.00,40.00,100.00,0.00,69.10,30.90
Troy Caupain,2019,23,4.00,3.00,1.00,3.90,62.50,37.50,40.00,20.00,60.00,0.00,0.00,0.00,20.00,0.00,100.00,50.00,50.00,25.00,75.00
Troy Daniels,2014,22,5.00,3.00,2.00,15.00,19.40,80.60,14.30,0.00,85.70,14.30,0.00,7.10,14.30,33.30,66.70,75.00,25.00,66.70,33.30
Troy Daniels,2015,23,47.00,15.00,32.00,8.50,28.50,71.50,20.50,13.60,73.30,9.10,6.30,7.40,6.80,66.70,33.30,76.70,23.30,73.80,26.20
Troy Daniels,2016,24,43.00,25.00,18.00,11.10,34.80,65.20,24.80,18.20,73.10,5.00,2.10,18.60,6.60,80.00,20.00,96.60,3.40,91.00,9.00
Troy Daniels,2017,25,67.00,33.00,34.00,17.70,28.30,71.70,17.10,12.00,75.10,12.50,7.80,12.20,5.10,68.10,31.90,84.10,15.90,80.00,20.00
Troy Daniels,2018,26,79.00,20.00,59.00,20.50,20.30,79.70,13.90,6.30,78.10,8.70,8.00,10.10,7.70,69.40,30.60,92.30,7.70,87.50,12.50
Troy Daniels,2019,27,51.00,13.00,38.00,14.90,29.50,70.50,24.50,11.30,69.80,8.50,5.70,13.20,13.20,59.00,41.00,85.10,14.90,76.10,23.90
Troy Williams,2017,22,30.00,19.00,11.00,18.60,62.90,37.10,59.50,5.40,29.20,31.90,11.40,29.70,54.10,45.50,54.50,94.40,5.60,57.50,42.50
Troy Williams,2018,23,21.00,7.00,14.00,14.60,65.10,34.90,60.20,3.00,24.80,23.30,15.00,23.30,57.10,60.00,40.00,100.00,0.00,68.60,31.40
Troy Williams,2019,24,21.00,7.00,14.00,14.90,55.10,44.90,54.10,1.80,37.80,35.10,8.10,29.70,52.30,53.30,46.70,100.00,0.00,68.20,31.80
Ty Lawson,2014,26,62.00,29.00,33.00,35.80,74.90,25.10,50.50,18.30,19.80,17.70,29.70,14.90,32.10,12.00,88.00,61.10,38.90,22.20,77.80
Ty Lawson,2015,27,75.00,29.00,46.00,35.50,77.90,22.10,58.40,22.20,18.40,18.50,23.20,16.80,36.20,14.70,85.30,61.40,38.60,22.80,77.20
Ty Lawson,2016,28,66.00,31.00,35.00,21.40,69.50,30.50,55.20,18.80,29.00,16.10,15.80,20.10,36.50,21.40,78.60,80.60,19.40,36.70,63.30
Ty Lawson,2017,29,69.00,25.00,44.00,25.10,77.40,22.60,59.60,22.60,15.00,11.90,25.40,15.10,37.00,19.20,80.80,73.50,26.50,27.00,73.00
Tyler Cavanaugh,2018,24,39.00,11.00,28.00,13.30,41.40,58.60,38.30,6.60,52.50,7.10,9.30,9.30,31.70,68.60,31.40,100.00,0.00,83.60,16.40
Tyler Cavanaugh,2019,25,11.00,7.00,4.00,3.60,50.00,50.00,44.40,0.00,33.30,22.20,22.20,0.00,44.40,100.00,0.00,100.00,0.00,100.00,0.00
Tyler Davis,2019,22,1.00,1.00,0.00,0.90,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tyler Dorsey,2018,22,56.00,15.00,41.00,17.40,47.90,52.10,35.60,12.30,53.30,10.10,11.10,13.10,23.20,44.40,55.60,81.90,18.10,63.20,36.80
Tyler Dorsey,2019,23,48.00,11.00,37.00,14.50,50.00,50.00,42.60,8.10,44.60,18.20,12.80,14.90,34.50,52.40,47.60,93.20,6.80,69.20,30.80
Tyler Ennis,2015,20,33.00,11.00,22.00,12.50,70.10,29.90,66.10,18.20,29.80,14.90,4.10,17.40,47.90,32.50,67.50,66.70,33.30,40.40,59.60
Tyler Ennis,2016,21,46.00,17.00,29.00,14.20,79.10,20.90,68.90,13.60,18.90,10.70,12.10,18.00,55.30,33.80,66.20,100.00,0.00,44.00,56.00
Tyler Ennis,2017,22,53.00,28.00,25.00,11.10,66.30,33.70,55.30,5.30,35.50,12.30,9.20,13.20,50.00,11.10,88.90,55.60,44.40,24.40,75.60
Tyler Ennis,2018,23,54.00,22.00,32.00,12.70,75.00,25.00,71.40,11.60,18.80,16.50,9.80,14.70,59.80,32.50,67.50,71.40,28.60,38.30,61.70
Tyler Hansbrough,2014,28,64.00,38.00,26.00,15.30,99.00,1.00,59.60,3.20,0.00,5.40,40.40,16.30,56.40,63.40,36.60,0.00,0.00,63.40,36.60
Tyler Hansbrough,2015,29,74.00,45.00,29.00,14.30,95.80,4.20,63.00,3.00,1.10,7.40,35.90,18.10,60.00,76.50,23.50,100.00,0.00,76.70,23.30
Tyler Hansbrough,2016,30,44.00,28.00,16.00,7.80,95.80,4.20,57.70,0.00,5.80,5.80,36.50,12.50,57.70,56.70,43.30,100.00,0.00,59.40,40.60
Tyler Johnson,2015,23,32.00,15.00,17.00,18.80,71.30,28.70,54.70,13.70,28.40,17.40,16.80,24.70,41.10,44.20,55.80,94.40,5.60,57.10,42.90
Tyler Johnson,2016,24,36.00,19.00,17.00,24.00,70.80,29.20,58.00,17.80,25.80,8.30,16.20,17.50,40.10,46.20,53.80,96.30,3.70,57.60,42.40
Tyler Johnson,2017,25,73.00,35.00,38.00,29.80,69.70,30.30,52.70,15.60,27.80,14.10,19.50,19.10,37.10,45.10,54.90,95.70,4.30,58.30,41.70
Tyler Johnson,2018,26,72.00,39.00,33.00,28.50,54.40,45.60,45.10,13.00,42.30,11.40,12.60,16.40,32.00,53.20,46.80,95.00,5.00,69.30,30.70
Tyler Johnson,2019,27,57.00,26.00,31.00,26.80,50.60,49.40,41.00,4.50,43.60,10.50,15.30,12.80,36.50,56.70,43.30,95.60,4.40,72.80,27.20
Tyler Lydon,2018,22,1.00,1.00,0.00,2.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tyler Lydon,2019,23,25.00,20.00,5.00,3.70,44.40,55.60,43.50,0.00,52.20,13.00,4.30,17.40,43.50,40.00,60.00,100.00,0.00,66.70,33.30
Tyler Ulis,2017,21,61.00,15.00,46.00,18.40,81.90,18.10,73.40,39.60,14.20,14.60,12.40,11.70,33.80,11.70,88.30,47.60,52.40,15.80,84.20
Tyler Ulis,2018,22,71.00,20.00,51.00,23.40,73.50,26.50,62.10,29.20,22.70,9.20,15.20,11.40,32.90,19.80,80.20,50.00,50.00,25.70,74.30
Tyler Ulis,2019,23,1.00,0.00,1.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tyler Zeller,2014,24,70.00,27.00,43.00,15.00,99.70,0.30,78.20,18.00,0.00,9.00,21.80,17.30,60.20,78.80,21.20,0.00,0.00,78.80,21.20
Tyler Zeller,2015,25,82.00,40.00,42.00,21.10,100.00,0.00,81.60,16.30,0.00,10.80,18.40,14.40,65.30,79.10,20.90,0.00,0.00,79.10,20.90
Tyler Zeller,2016,26,60.00,38.00,22.00,11.80,100.00,0.00,75.80,17.60,0.00,11.50,24.20,11.30,58.20,78.30,21.70,0.00,0.00,78.30,21.70
Tyler Zeller,2017,27,51.00,32.00,19.00,10.30,99.40,0.60,87.60,19.10,0.00,10.10,12.40,15.70,68.50,84.60,15.40,0.00,0.00,84.60,15.40
Tyler Zeller,2018,28,66.00,27.00,39.00,16.80,91.60,8.40,80.30,3.20,6.80,6.10,12.90,12.00,77.10,75.70,24.30,100.00,0.00,77.00,23.00
Tyler Zeller,2019,29,6.00,3.00,3.00,15.50,96.70,3.30,69.60,4.30,0.00,0.00,30.40,0.00,65.20,62.50,37.50,0.00,0.00,62.50,37.50
Tyreke Evans,2014,24,72.00,32.00,40.00,28.20,89.40,10.60,71.00,4.60,6.00,24.00,22.90,20.80,66.40,29.50,70.50,71.40,28.60,31.70,68.30
Tyreke Evans,2015,25,79.00,43.00,36.00,34.00,80.50,19.50,68.80,8.80,15.80,20.80,15.40,17.30,60.00,25.20,74.80,69.60,30.40,31.10,68.90
Tyreke Evans,2016,26,25.00,11.00,14.00,30.60,72.90,27.10,54.40,8.40,26.10,15.30,19.50,17.40,45.90,20.40,79.60,54.50,45.50,28.70,71.30
Tyreke Evans,2017,27,40.00,17.00,23.00,19.70,68.10,31.90,52.60,6.80,30.70,21.20,16.80,16.30,45.70,20.40,79.60,54.80,45.20,30.00,70.00
Tyreke Evans,2018,28,52.00,19.00,33.00,30.90,64.60,35.40,49.90,6.70,33.90,16.20,16.20,15.40,43.20,22.60,77.40,48.20,51.80,30.60,69.40
Tyreke Evans,2019,29,69.00,41.00,28.00,20.30,67.30,32.70,51.00,8.80,32.70,22.90,16.30,19.80,42.20,30.00,70.00,68.80,31.20,41.60,58.40
Tyrone Wallace,2018,24,30.00,17.00,13.00,28.40,83.80,16.20,68.70,5.50,10.30,27.50,21.00,18.60,63.20,58.00,42.00,100.00,0.00,61.80,38.20
Tyrone Wallace,2019,24,62.00,34.00,28.00,10.10,91.20,8.80,80.70,9.20,5.50,22.50,13.80,24.80,71.60,54.50,45.50,100.00,0.00,56.50,43.50
Tyrus Thomas,2015,28,2.00,2.00,0.00,3.30,100.00,0.00,50.00,50.00,0.00,0.00,50.00,0.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00
Tyshawn Taylor,2014,24,23.00,11.00,12.00,11.70,86.80,13.20,62.90,13.50,10.10,14.60,27.00,14.60,49.40,28.60,71.40,66.70,33.30,32.30,67.70
Tyson Chandler,2014,31,55.00,24.00,31.00,30.20,99.70,0.30,79.60,6.70,0.00,8.10,20.40,14.40,72.90,77.00,23.00,0.00,0.00,77.00,23.00
Tyson Chandler,2015,32,75.00,47.00,28.00,30.50,100.00,0.00,76.00,4.70,0.00,13.00,24.00,16.00,71.30,72.70,27.30,0.00,0.00,72.70,27.30
Tyson Chandler,2016,33,66.00,18.00,48.00,24.50,99.70,0.30,77.50,1.70,0.00,8.10,22.50,13.60,75.80,66.70,33.30,0.00,0.00,66.70,33.30
Tyson Chandler,2017,34,47.00,15.00,32.00,27.60,100.00,0.00,77.10,0.00,0.00,7.30,22.90,14.40,77.10,62.10,37.90,0.00,0.00,62.10,37.90
Tyson Chandler,2018,35,46.00,15.00,31.00,25.00,100.00,0.00,80.70,0.70,0.00,10.30,19.30,11.00,80.00,66.90,33.10,0.00,0.00,66.90,33.10
Tyson Chandler,2019,36,55.00,26.00,29.00,15.90,99.00,1.00,70.50,0.00,0.00,4.60,29.50,15.60,70.50,67.20,32.80,0.00,0.00,67.20,32.80
Tyus Jones,2016,20,37.00,13.00,24.00,15.50,66.00,34.00,51.30,7.70,30.80,16.00,17.90,18.60,43.60,27.50,72.50,62.50,37.50,37.50,62.50
Tyus Jones,2017,21,60.00,23.00,37.00,12.90,59.70,40.30,46.90,10.50,37.30,20.10,15.80,17.70,36.40,34.70,65.30,88.50,11.50,53.30,46.70
Tyus Jones,2018,22,82.00,47.00,35.00,17.90,60.70,39.30,50.50,9.10,32.50,21.20,17.10,21.60,41.30,38.10,61.90,93.30,6.70,54.70,45.30
Tyus Jones,2019,23,68.00,29.00,39.00,22.90,71.70,28.30,62.00,14.10,25.60,12.60,12.40,19.20,47.90,22.80,77.20,65.00,35.00,31.90,68.10
Udonis Haslem,2014,34,46.00,30.00,16.00,14.20,100.00,0.00,85.50,28.90,0.00,9.20,14.50,6.40,56.60,83.80,16.20,0.00,0.00,83.80,16.20
Udonis Haslem,2015,35,62.00,31.00,31.00,16.00,95.80,4.20,80.50,23.80,2.30,8.00,17.20,14.20,56.70,69.50,30.50,100.00,0.00,70.10,29.90
Udonis Haslem,2016,36,37.00,25.00,12.00,7.00,85.20,14.80,74.60,27.10,5.10,0.00,20.30,15.30,47.50,90.90,9.10,100.00,0.00,91.30,8.70
Udonis Haslem,2017,37,16.00,6.00,10.00,8.10,87.00,13.00,71.00,0.00,0.00,0.00,29.00,12.90,71.00,63.60,36.40,0.00,0.00,63.60,36.40
Udonis Haslem,2018,38,14.00,9.00,5.00,5.10,46.70,53.30,50.00,0.00,37.50,0.00,12.50,37.50,50.00,100.00,0.00,100.00,0.00,100.00,0.00
Udonis Haslem,2019,38,10.00,8.00,2.00,7.50,63.60,36.40,88.00,40.00,0.00,0.00,12.00,8.00,48.00,54.50,45.50,0.00,0.00,54.50,45.50
Vander Blue,2014,21,3.00,1.00,2.00,4.90,75.00,25.00,80.00,0.00,0.00,100.00,20.00,0.00,80.00,0.00,100.00,0.00,0.00,0.00,100.00
Vander Blue,2015,22,2.00,0.00,2.00,36.90,66.70,33.30,63.60,9.10,27.30,18.20,9.10,9.10,54.50,28.60,71.40,100.00,0.00,44.40,55.60
Vander Blue,2018,25,5.00,1.00,4.00,9.00,60.00,40.00,66.70,0.00,0.00,0.00,33.30,66.70,66.70,0.00,100.00,0.00,0.00,0.00,100.00
Viacheslav Kravtsov,2014,26,20.00,13.00,7.00,3.00,100.00,0.00,80.00,0.00,0.00,5.00,20.00,5.00,80.00,62.50,37.50,0.00,0.00,62.50,37.50
Victor Claver,2014,25,21.00,13.00,8.00,8.70,57.10,42.90,59.60,4.30,19.10,25.50,21.30,0.00,55.30,85.70,14.30,100.00,0.00,88.20,11.80
Victor Claver,2015,26,10.00,6.00,4.00,7.60,45.00,55.00,25.00,8.30,75.00,8.30,0.00,8.30,16.70,100.00,0.00,100.00,0.00,100.00,0.00
Victor Oladipo,2014,22,80.00,23.00,57.00,31.10,75.90,24.10,57.50,16.50,20.10,14.90,22.40,18.90,41.00,23.60,76.40,73.00,27.00,32.90,67.10
Victor Oladipo,2015,23,72.00,22.00,50.00,35.70,77.20,22.80,60.20,13.20,19.50,17.50,20.30,18.60,47.10,31.60,68.40,72.60,27.40,38.90,61.10
Victor Oladipo,2016,24,72.00,32.00,40.00,33.00,70.90,29.10,56.70,20.50,25.50,17.30,17.80,21.20,36.30,38.80,61.20,80.60,19.40,48.50,51.50
Victor Oladipo,2017,25,67.00,39.00,28.00,33.20,62.20,37.80,53.40,16.10,35.70,20.40,10.90,16.40,37.30,42.80,57.20,88.20,11.80,56.80,43.20
Victor Oladipo,2018,26,75.00,48.00,27.00,34.00,67.70,32.30,55.20,18.10,27.80,18.40,16.90,20.60,37.10,28.00,72.00,55.30,44.70,34.80,65.20
Victor Oladipo,2019,27,36.00,25.00,11.00,31.90,63.30,36.70,51.90,21.00,32.90,20.90,15.30,17.20,30.80,29.10,70.90,67.60,32.40,40.60,59.40
Vince Carter,2014,37,81.00,49.00,32.00,24.40,54.30,45.70,38.10,13.70,45.30,4.40,16.60,13.30,24.40,20.70,79.30,76.00,24.00,45.20,54.80
Vince Carter,2015,38,66.00,45.00,21.00,16.50,42.90,57.10,34.40,15.10,53.90,7.30,11.70,16.10,19.30,24.20,75.80,92.80,7.20,59.30,40.70
Vince Carter,2016,39,60.00,33.00,27.00,16.80,50.70,49.30,37.50,11.60,44.80,9.40,17.70,20.80,25.80,50.00,50.00,88.10,11.90,66.90,33.10
Vince Carter,2017,40,73.00,36.00,37.00,24.70,39.60,60.40,27.60,6.10,57.30,5.60,15.00,10.60,21.50,43.20,56.80,90.20,9.80,70.50,29.50
Vince Carter,2018,41,58.00,20.00,38.00,17.70,41.70,58.30,36.40,13.40,54.60,7.70,8.90,15.00,23.00,47.40,52.60,98.20,1.80,72.80,27.20
Vince Carter,2019,42,76.00,25.00,51.00,17.50,32.50,67.50,26.00,5.30,65.70,10.00,8.40,11.90,20.60,58.90,41.10,91.10,8.90,79.10,20.90
Vincent Edwards,2019,23,2.00,1.00,1.00,7.90,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,100.00,0.00
Vincent Hunter,2018,23,4.00,0.00,4.00,1.90,100.00,0.00,100.00,33.30,0.00,0.00,0.00,0.00,66.70,100.00,0.00,0.00,0.00,100.00,0.00
Vitor Faverani,2014,26,37.00,13.00,24.00,13.20,72.80,27.20,63.40,8.50,22.00,7.30,14.60,15.90,54.90,67.30,32.70,100.00,0.00,73.40,26.60
Wade Baldwin IV,2017,21,33.00,18.00,15.00,12.30,80.90,19.10,62.30,18.90,8.50,16.00,29.20,23.60,43.40,30.30,69.70,33.30,66.70,30.60,69.40
Wade Baldwin IV,2018,22,7.00,4.00,3.00,11.50,76.20,23.80,52.60,5.30,31.60,13.20,15.80,5.30,47.40,0.00,100.00,100.00,0.00,28.60,71.40
Wade Baldwin IV,2019,23,16.00,10.00,6.00,5.90,72.70,27.30,53.30,13.30,20.00,6.70,26.70,0.00,40.00,12.50,87.50,0.00,100.00,10.00,90.00
Walter Lemon Jr.,2018,25,5.00,4.00,1.00,7.00,93.80,6.30,70.60,0.00,17.60,23.50,11.80,11.80,70.60,33.30,66.70,100.00,0.00,42.90,57.10
Walter Lemon Jr.,2019,26,6.00,1.00,5.00,27.90,94.30,5.70,83.70,14.00,7.00,9.30,9.30,14.00,69.80,22.20,77.80,100.00,0.00,26.30,73.70
Wayne Ellington,2014,26,45.00,23.00,22.00,8.70,53.20,46.80,41.40,20.70,51.70,22.10,6.90,19.30,20.70,73.30,26.70,88.00,12.00,80.00,20.00
Wayne Ellington,2015,27,65.00,18.00,47.00,25.80,60.60,39.40,50.50,27.10,41.50,14.20,8.00,15.70,23.40,57.90,42.10,68.90,31.10,61.80,38.20
Wayne Ellington,2016,28,76.00,18.00,58.00,21.20,52.20,47.80,41.60,23.20,49.10,15.70,9.20,20.10,18.40,57.40,42.60,86.50,13.50,70.20,29.80
Wayne Ellington,2017,29,62.00,35.00,27.00,24.20,29.00,71.00,25.30,17.30,69.00,11.70,5.70,15.30,8.00,75.60,24.40,93.30,6.70,87.00,13.00
Wayne Ellington,2018,30,77.00,42.00,35.00,26.50,17.30,82.70,13.40,4.20,78.80,10.30,7.80,15.90,9.30,65.50,34.50,94.70,5.30,88.80,11.20
Wayne Ellington,2019,31,53.00,26.00,27.00,24.50,18.60,81.40,16.90,2.20,76.00,12.10,7.20,16.70,14.70,76.10,23.90,90.60,9.40,87.00,13.00
